;time;windvelocity;precipitation;temperature
4564;1974-10-29;-999;   0.8;    3.9
4565;1974-10-30;-999;   3.4;    4.2
4566;1974-10-31;-999;   0.5;    4.8
4567;1974-11-01;-999;  10.8;    5.7
4568;1974-11-02;-999;   0.1;    6.1
4569;1974-11-03;-999;   0.0;    5.4
4570;1974-11-04;-999;   0.0;    3.4
4571;1974-11-05;-999;   0.0;    2.8
4572;1974-11-06;-999;   0.0;    4.3
4573;1974-11-07;-999;   0.3;    5.7
4574;1974-11-08;-999;   1.2;    6.0
4575;1974-11-09;-999;   1.9;    7.0
4576;1974-11-10;-999;   0.0;    8.1
4577;1974-11-11;-999;   0.4;    8.7
4578;1974-11-12;-999;   0.4;    7.7
4579;1974-11-13;-999;   0.0;    6.1
4580;1974-11-14;-999;   0.3;   12.3
4581;1974-11-15;-999;   5.8;   12.5
4582;1974-11-16;-999;   0.6;   10.9
4583;1974-11-17;-999;   0.0;    7.1
4584;1974-11-18;-999;   0.2;    9.1
4585;1974-11-19;-999;   0.7;    5.6
4586;1974-11-20;-999;   0.0;    3.2
4587;1974-11-21;-999;   0.0;    3.8
4588;1974-11-22;-999;   2.3;    5.0
4589;1974-11-23;-999;   0.2;    5.4
4590;1974-11-24;-999;   6.2;    5.8
4591;1974-11-25;-999;  15.8;    6.0
4592;1974-11-26;-999;   4.7;    5.6
4593;1974-11-27;-999;  10.0;    5.0
4594;1974-11-28;-999;   1.9;    3.8
4595;1974-11-29;-999;   1.3;    3.3
4596;1974-11-30;-999;   1.3;    4.0
4597;1974-12-01;-999;   1.5;    7.2
4598;1974-12-02;-999;   0.9;   10.9
4599;1974-12-03;-999;   0.1;    7.0
4600;1974-12-04;-999;   9.5;    8.2
4601;1974-12-05;-999;   6.2;    3.0
4602;1974-12-06;-999;  12.7;    6.6
4603;1974-12-07;-999;   6.7;    8.7
4604;1974-12-08;-999;   2.2;    9.4
4605;1974-12-09;-999;   0.8;    7.6
4606;1974-12-10;-999;   6.1;    3.4
4607;1974-12-11;-999;   3.7;    3.2
4608;1974-12-12;-999;   4.7;    0.6
4609;1974-12-13;-999;   0.0;   -0.8
4610;1974-12-14;-999;   3.4;    3.5
4611;1974-12-15;-999;   0.3;    3.8
4612;1974-12-16;-999;   8.2;    4.8
4613;1974-12-17;-999;   3.8;    5.0
4614;1974-12-18;-999;   9.0;    4.2
4615;1974-12-19;-999;   0.6;    5.3
4616;1974-12-20;-999;   2.0;    8.6
4617;1974-12-21;-999;   0.1;    8.8
4618;1974-12-22;-999;   0.0;    8.0
4619;1974-12-23;-999;   0.0;    7.6
4620;1974-12-24;-999;   5.5;    6.1
4621;1974-12-25;-999;   7.7;    5.5
4622;1974-12-26;-999;   7.9;    9.8
4623;1974-12-27;-999;   3.0;    8.2
4624;1974-12-28;-999;   6.2;    9.9
4625;1974-12-29;-999;  11.2;    6.0
4626;1974-12-30;-999;   2.4;    5.6
4627;1974-12-31;-999;   8.1;    6.3
4628;1975-01-01;-999;   2.1;    7.5
4629;1975-01-02;-999;   0.0;    6.8
4630;1975-01-03;-999;   0.0;    5.2
4631;1975-01-04;-999;   0.5;    6.4
4632;1975-01-05;-999;   1.6;    8.3
4633;1975-01-06;-999;  13.3;    8.3
4634;1975-01-07;-999;   3.5;    2.6
4635;1975-01-08;-999;   0.4;    0.9
4636;1975-01-09;-999;   1.7;    4.8
4637;1975-01-10;-999;   0.5;    7.0
4638;1975-01-11;-999;   1.9;    7.0
4639;1975-01-12;-999;   0.0;    9.2
4640;1975-01-13;-999;   0.0;    7.0
4641;1975-01-14;-999;   0.0;   10.7
4642;1975-01-15;-999;   0.0;   11.4
4643;1975-01-16;-999;   0.4;   11.3
4644;1975-01-17;-999;   0.5;    8.3
4645;1975-01-18;-999;   1.1;    5.6
4646;1975-01-19;-999;   0.0;    5.0
4647;1975-01-20;-999;   0.0;    3.1
4648;1975-01-21;-999;   0.9;    5.7
4649;1975-01-22;-999;   8.0;    5.8
4650;1975-01-23;-999;   3.1;    5.9
4651;1975-01-24;-999;   0.2;    6.1
4652;1975-01-25;-999;   5.7;    6.2
4653;1975-01-26;-999;   0.0;    3.7
4654;1975-01-27;-999;   8.0;    4.0
4655;1975-01-28;-999;   4.4;    4.3
4656;1975-01-29;-999;   4.0;    4.0
4657;1975-01-30;-999;   1.7;    5.8
4658;1975-01-31;-999;   0.1;    9.5
4659;1975-02-01;-999;   0.0;    7.2
4660;1975-02-02;-999;   0.0;    6.6
4661;1975-02-03;-999;   0.0;    4.3
4662;1975-02-04;-999;   0.0;    0.4
4663;1975-02-05;-999;   0.0;   -1.9
4664;1975-02-06;-999;   0.0;   -2.4
4665;1975-02-07;-999;   0.0;    0.3
4666;1975-02-08;-999;   0.0;   -1.1
4667;1975-02-09;-999;   0.0;   -2.4
4668;1975-02-10;-999;   0.0;   -0.3
4669;1975-02-11;-999;   0.3;    4.0
4670;1975-02-12;-999;   0.8;    5.5
4671;1975-02-13;-999;   4.1;    6.4
4672;1975-02-14;-999;   0.3;    0.5
4673;1975-02-15;-999;   0.0;   -1.4
4674;1975-02-16;-999;   0.0;   -2.1
4675;1975-02-17;-999;   1.7;    1.8
4676;1975-02-18;-999;   0.1;    4.8
4677;1975-02-19;-999;   0.0;    1.4
4678;1975-02-20;-999;   0.0;   -1.2
4679;1975-02-21;-999;   0.0;    1.4
4680;1975-02-22;-999;   0.0;    1.8
4681;1975-02-23;-999;   0.0;    1.5
4682;1975-02-24;-999;   0.0;    3.0
4683;1975-02-25;-999;   0.0;    3.5
4684;1975-02-26;-999;   0.0;    0.6
4685;1975-02-27;-999;   0.0;    1.4
4686;1975-02-28;-999;   0.0;    3.8
4687;1975-03-01;-999;   0.0;    4.6
4688;1975-03-02;-999;   0.4;    8.6
4689;1975-03-03;-999;   0.0;    9.0
4690;1975-03-04;-999;   0.1;    9.4
4691;1975-03-05;-999;   0.0;    9.4
4692;1975-03-06;-999;   0.6;    8.2
4693;1975-03-07;-999;  10.7;    7.7
4694;1975-03-08;-999;   0.0;    6.4
4695;1975-03-09;-999;   0.0;    7.3
4696;1975-03-10;-999;   0.5;    6.1
4697;1975-03-11;-999;   9.7;    4.8
4698;1975-03-12;-999;   0.0;    3.6
4699;1975-03-13;-999;   0.0;    3.6
4700;1975-03-14;-999;   4.3;    5.0
4701;1975-03-15;-999;   3.6;    2.7
4702;1975-03-16;-999;   0.3;    1.8
4703;1975-03-17;-999;   2.7;    0.1
4704;1975-03-18;-999;   5.1;    1.0
4705;1975-03-19;-999;   0.0;    3.8
4706;1975-03-20;-999;   0.0;    3.2
4707;1975-03-21;-999;   0.0;    2.2
4708;1975-03-22;-999;   0.0;    2.7
4709;1975-03-23;-999;   0.0;    2.9
4710;1975-03-24;-999;   1.6;    3.5
4711;1975-03-25;-999;   1.7;    1.6
4712;1975-03-26;-999;   1.8;    0.7
4713;1975-03-27;-999;   5.7;    2.6
4714;1975-03-28;-999;   8.9;    0.4
4715;1975-03-29;-999;  10.8;    2.2
4716;1975-03-30;-999;   0.0;    0.9
4717;1975-03-31;-999;   0.0;    1.0
4718;1975-04-01;-999;   2.7;    3.6
4719;1975-04-02;-999;   5.5;    1.7
4720;1975-04-03;-999;   7.4;    2.8
4721;1975-04-04;-999;   3.7;    3.1
4722;1975-04-05;-999;   0.0;    1.8
4723;1975-04-06;-999;  14.2;    2.1
4724;1975-04-07;-999;   6.3;    3.5
4725;1975-04-08;-999;   3.0;    3.9
4726;1975-04-09;-999;   1.5;    3.8
4727;1975-04-10;-999;   0.0;    3.1
4728;1975-04-11;-999;   0.0;    4.2
4729;1975-04-12;-999;   1.2;    4.4
4730;1975-04-13;-999;   6.0;    5.0
4731;1975-04-14;-999;  14.1;    8.1
4732;1975-04-15;-999;   4.0;    8.0
4733;1975-04-16;-999;   0.0;    5.6
4734;1975-04-17;-999;   0.0;    6.4
4735;1975-04-18;-999;   0.0;    8.0
4736;1975-04-19;-999;   3.7;   10.4
4737;1975-04-20;-999;   0.7;    6.8
4738;1975-04-21;-999;   0.0;    8.2
4739;1975-04-22;-999;   0.0;   13.8
4740;1975-04-23;-999;   0.0;   12.8
4741;1975-04-24;-999;   0.0;    8.0
4742;1975-04-25;-999;   0.0;    7.2
4743;1975-04-26;-999;   0.0;    7.5
4744;1975-04-27;-999;   0.3;    7.8
4745;1975-04-28;-999;   0.0;   10.4
4746;1975-04-29;-999;   0.0;   19.2
4747;1975-04-30;-999;   5.4;    8.6
4748;1975-05-01;-999;   1.0;   11.8
4749;1975-05-02;-999;   5.2;    8.8
4750;1975-05-03;-999;   1.5;    7.1
4751;1975-05-04;-999;   0.0;    8.6
4752;1975-05-05;-999;   0.0;   10.9
4753;1975-05-06;-999;   0.0;   11.2
4754;1975-05-07;-999;   3.6;   13.4
4755;1975-05-08;-999;  25.3;   16.2
4756;1975-05-09;-999;  23.1;   13.3
4757;1975-05-10;-999;   0.4;   13.8
4758;1975-05-11;-999;   4.9;   12.4
4759;1975-05-12;-999;   6.1;    7.2
4760;1975-05-13;-999;   0.0;   13.3
4761;1975-05-14;-999;   0.0;   14.8
4762;1975-05-15;-999;   0.0;   14.8
4763;1975-05-16;-999;   0.0;   15.7
4764;1975-05-17;-999;   0.9;   17.1
4765;1975-05-18;-999;   0.0;   16.7
4766;1975-05-19;-999;   0.0;   11.4
4767;1975-05-20;-999;   0.0;   13.0
4768;1975-05-21;-999;   0.0;    7.7
4769;1975-05-22;-999;   1.5;    7.0
4770;1975-05-23;-999;   2.0;    7.2
4771;1975-05-24;-999;   0.0;    8.0
4772;1975-05-25;-999;   0.0;   10.9
4773;1975-05-26;-999;   0.0;   12.8
4774;1975-05-27;-999;   0.0;   12.8
4775;1975-05-28;-999;   0.0;   12.2
4776;1975-05-29;-999;   0.0;    9.0
4777;1975-05-30;-999;   0.0;    6.8
4778;1975-05-31;-999;   0.5;    7.5
4779;1975-06-01;-999;   3.1;    7.6
4780;1975-06-02;-999;   1.4;   10.1
4781;1975-06-03;-999;  10.0;    7.8
4782;1975-06-04;-999;   2.0;    9.0
4783;1975-06-05;-999;   0.0;   11.4
4784;1975-06-06;-999;   0.0;   15.2
4785;1975-06-07;-999;   0.0;   16.0
4786;1975-06-08;-999;   0.0;   16.3
4787;1975-06-09;-999;   0.0;   17.6
4788;1975-06-10;-999;   0.0;   16.5
4789;1975-06-11;-999;   0.0;   16.4
4790;1975-06-12;-999;   0.0;   18.2
4791;1975-06-13;-999;   0.0;   15.6
4792;1975-06-14;-999;   0.0;   15.2
4793;1975-06-15;-999;   2.0;   12.8
4794;1975-06-16;-999;   0.5;   13.6
4795;1975-06-17;-999;   0.0;   15.4
4796;1975-06-18;-999;   0.0;   17.3
4797;1975-06-19;-999;   0.0;   18.5
4798;1975-06-20;-999;   0.0;   19.6
4799;1975-06-21;-999;   0.0;   21.6
4800;1975-06-22;-999;   0.0;   21.8
4801;1975-06-23;-999;   0.0;   22.1
4802;1975-06-24;-999;   0.0;   20.0
4803;1975-06-25;-999;   0.0;   14.4
4804;1975-06-26;-999;   0.0;   16.7
4805;1975-06-27;-999;   0.0;   13.0
4806;1975-06-28;-999;   0.0;   13.8
4807;1975-06-29;-999;   0.0;   15.2
4808;1975-06-30;-999;   0.3;   15.9
4809;1975-07-01;-999;   0.0;   16.4
4810;1975-07-02;-999;   0.0;   19.8
4811;1975-07-03;-999;   0.0;   18.3
4812;1975-07-04;-999;   0.0;   19.3
4813;1975-07-05;-999;   0.0;   19.1
4814;1975-07-06;-999;   0.0;   20.2
4815;1975-07-07;-999;   0.0;   20.4
4816;1975-07-08;-999;   0.0;   24.0
4817;1975-07-09;-999;   0.0;   20.9
4818;1975-07-10;-999;   1.5;   19.9
4819;1975-07-11;-999;   5.6;   19.2
4820;1975-07-12;-999;   1.0;   18.2
4821;1975-07-13;-999;   3.3;   18.9
4822;1975-07-14;-999;   0.5;   22.7
4823;1975-07-15;-999;   0.0;   19.3
4824;1975-07-16;-999;   1.9;   17.3
4825;1975-07-17;-999;  18.3;   17.2
4826;1975-07-18;-999;   2.2;   18.6
4827;1975-07-19;-999;   0.0;   16.6
4828;1975-07-20;-999;   0.0;   18.0
4829;1975-07-21;-999;   7.8;   17.2
4830;1975-07-22;-999;   0.0;   17.3
4831;1975-07-23;-999;   1.2;   18.7
4832;1975-07-24;-999;   2.4;   14.9
4833;1975-07-25;-999;   0.1;   14.0
4834;1975-07-26;-999;   0.0;   14.0
4835;1975-07-27;-999;   0.0;   15.8
4836;1975-07-28;-999;   0.0;   17.6
4837;1975-07-29;-999;   0.0;   18.9
4838;1975-07-30;-999;   0.0;   22.2
4839;1975-07-31;-999;   0.0;   21.4
4840;1975-08-01;-999;   0.0;   16.3
4841;1975-08-02;-999;   0.0;   18.7
4842;1975-08-03;-999;   0.0;   19.8
4843;1975-08-04;-999;   0.0;   22.4
4844;1975-08-05;-999;   0.0;   24.2
4845;1975-08-06;-999;   0.0;   23.5
4846;1975-08-07;-999;   0.0;   25.5
4847;1975-08-08;-999;   0.0;   26.0
4848;1975-08-09;-999;   0.0;   25.7
4849;1975-08-10;-999;   0.0;   27.5
4850;1975-08-11;-999;   0.0;   25.7
4851;1975-08-12;-999;   0.0;   25.0
4852;1975-08-13;-999;   0.0;   19.8
4853;1975-08-14;-999;   0.0;   19.1
4854;1975-08-15;-999;   4.6;   19.2
4855;1975-08-16;-999;   6.9;   16.6
4856;1975-08-17;-999;   0.0;   17.0
4857;1975-08-18;-999;   1.3;   16.4
4858;1975-08-19;-999;   3.4;   16.6
4859;1975-08-20;-999;   1.3;   18.1
4860;1975-08-21;-999;   0.2;   23.3
4861;1975-08-22;-999;   1.9;   16.7
4862;1975-08-23;-999;   0.0;   15.0
4863;1975-08-24;-999;   0.1;   14.0
4864;1975-08-25;-999;   0.0;   14.9
4865;1975-08-26;-999;   0.0;   16.0
4866;1975-08-27;-999;   0.0;   17.6
4867;1975-08-28;-999;   0.0;   19.3
4868;1975-08-29;-999;   0.0;   22.6
4869;1975-08-30;-999;   0.0;   21.0
4870;1975-08-31;-999;   4.6;   20.2
4871;1975-09-01;-999;   8.2;   20.4
4872;1975-09-02;-999;   0.0;   21.0
4873;1975-09-03;-999;   2.3;   20.8
4874;1975-09-04;-999;   0.0;   16.1
4875;1975-09-05;-999;   0.0;   15.1
4876;1975-09-06;-999;   0.0;   16.2
4877;1975-09-07;-999;   0.0;   14.7
4878;1975-09-08;-999;   0.0;   12.7
4879;1975-09-09;-999;   0.0;   18.4
4880;1975-09-10;-999;   0.0;   16.4
4881;1975-09-11;-999;   1.6;   15.4
4882;1975-09-12;-999;   2.6;   11.6
4883;1975-09-13;-999;   6.0;   12.3
4884;1975-09-14;-999;   5.9;   13.5
4885;1975-09-15;-999;   0.0;   13.4
4886;1975-09-16;-999;   0.0;   15.3
4887;1975-09-17;-999;   0.0;   17.4
4888;1975-09-18;-999;   2.2;   17.1
4889;1975-09-19;-999;   0.6;   13.4
4890;1975-09-20;-999;   0.0;   16.5
4891;1975-09-21;-999;   0.0;   14.4
4892;1975-09-22;-999;   0.0;   11.4
4893;1975-09-23;-999;   0.3;   16.8
4894;1975-09-24;-999;   0.0;   15.7
4895;1975-09-25;-999;   4.7;   19.3
4896;1975-09-26;-999;   4.5;   12.9
4897;1975-09-27;-999;  10.9;   15.2
4898;1975-09-28;-999;   0.6;   12.4
4899;1975-09-29;-999;   0.0;   12.6
4900;1975-09-30;-999;  10.4;   18.4
4901;1975-10-01;-999;   0.0;   13.8
4902;1975-10-02;-999;   3.5;   13.2
4903;1975-10-03;-999;   7.7;   13.4
4904;1975-10-04;-999;   4.3;   12.7
4905;1975-10-05;-999;   5.9;   13.7
4906;1975-10-06;-999;   0.7;   13.3
4907;1975-10-07;-999;   2.7;   10.9
4908;1975-10-08;-999;  18.8;    9.8
4909;1975-10-09;-999;   0.8;    6.0
4910;1975-10-10;-999;   0.0;    5.1
4911;1975-10-11;-999;   0.0;    5.0
4912;1975-10-12;-999;   0.0;    4.9
4913;1975-10-13;-999;   0.0;    4.8
4914;1975-10-14;-999;   4.6;    4.5
4915;1975-10-15;-999;   0.1;    8.2
4916;1975-10-16;-999;   0.0;    8.8
4917;1975-10-17;-999;   0.0;   10.0
4918;1975-10-18;-999;   0.0;    9.1
4919;1975-10-19;-999;   0.0;    9.7
4920;1975-10-20;-999;   6.7;    7.7
4921;1975-10-21;-999;   1.1;    8.1
4922;1975-10-22;-999;   0.0;    9.9
4923;1975-10-23;-999;   0.0;    9.5
4924;1975-10-24;-999;   0.0;    7.6
4925;1975-10-25;-999;   0.0;    6.0
4926;1975-10-26;-999;   0.0;    4.6
4927;1975-10-27;-999;   0.0;    3.4
4928;1975-10-28;-999;   0.0;    3.9
4929;1975-10-29;-999;   0.0;    3.2
4930;1975-10-30;-999;   0.1;    5.8
4931;1975-10-31;-999;   0.1;    8.7
4932;1975-11-01;-999;   0.0;    9.4
4933;1975-11-02;-999;   0.3;    9.0
4934;1975-11-03;-999;   1.6;    8.5
4935;1975-11-04;-999;   0.0;    6.4
4936;1975-11-05;-999;   0.0;    6.1
4937;1975-11-06;-999;   0.0;    7.7
4938;1975-11-07;-999;   0.0;    8.1
4939;1975-11-08;-999;   0.0;    7.3
4940;1975-11-09;-999;   0.0;    4.8
4941;1975-11-10;-999;   0.0;    4.4
4942;1975-11-11;-999;   0.0;    4.2
4943;1975-11-12;-999;   0.0;    2.5
4944;1975-11-13;-999;   8.8;    1.9
4945;1975-11-14;-999;   0.0;    2.6
4946;1975-11-15;-999;   0.0;    1.0
4947;1975-11-16;-999;   5.0;    3.4
4948;1975-11-17;-999;   0.0;    4.0
4949;1975-11-18;-999;   0.0;    4.0
4950;1975-11-19;-999;   8.3;    6.4
4951;1975-11-20;-999;   1.6;    4.2
4952;1975-11-21;-999;   2.7;    2.9
4953;1975-11-22;-999;   0.0;    0.0
4954;1975-11-23;-999;   0.0;   -1.6
4955;1975-11-24;-999;   0.0;   -1.8
4956;1975-11-25;-999;   0.0;   -0.5
4957;1975-11-26;-999;   3.0;    3.5
4958;1975-11-27;-999;  11.3;    3.6
4959;1975-11-28;-999;  15.5;    6.3
4960;1975-11-29;-999;   0.2;    4.0
4961;1975-11-30;-999;   0.0;    2.2
4962;1975-12-01;-999;   0.0;    3.6
4963;1975-12-02;-999;   1.5;    7.2
4964;1975-12-03;-999;   0.3;    6.4
4965;1975-12-04;-999;   2.0;    5.6
4966;1975-12-05;-999;   0.5;    8.0
4967;1975-12-06;-999;   0.0;    5.2
4968;1975-12-07;-999;   0.3;    6.4
4969;1975-12-08;-999;   0.2;    4.6
4970;1975-12-09;-999;   0.2;    5.3
4971;1975-12-10;-999;   1.2;    4.4
4972;1975-12-11;-999;   0.1;    1.2
4973;1975-12-12;-999;   0.4;    2.4
4974;1975-12-13;-999;   0.0;    0.6
4975;1975-12-14;-999;   0.0;   -2.6
4976;1975-12-15;-999;   0.0;    0.4
4977;1975-12-16;-999;   0.0;    0.5
4978;1975-12-17;-999;   0.0;   -1.4
4979;1975-12-18;-999;   0.0;   -3.2
4980;1975-12-19;-999;   0.0;    0.8
4981;1975-12-20;-999;   0.4;    2.0
4982;1975-12-21;-999;   0.0;    6.1
4983;1975-12-22;-999;   0.0;    6.0
4984;1975-12-23;-999;   0.0;    6.4
4985;1975-12-24;-999;   8.4;    3.6
4986;1975-12-25;-999;   2.1;    3.0
4987;1975-12-26;-999;   0.2;    6.4
4988;1975-12-27;-999;   0.0;    6.8
4989;1975-12-28;-999;   0.0;    5.7
4990;1975-12-29;-999;   0.0;    5.0
4991;1975-12-30;-999;   0.3;    5.0
4992;1975-12-31;-999;  13.9;    5.0
4993;1976-01-01;-999;   9.6;    3.8
4994;1976-01-02;-999;  25.6;    0.8
4995;1976-01-03;-999;   2.7;    4.0
4996;1976-01-04;-999;   1.7;   -0.2
4997;1976-01-05;-999;   0.5;    3.6
4998;1976-01-06;-999;   0.2;    0.2
4999;1976-01-07;-999;   0.2;    5.7
5000;1976-01-08;-999;   1.1;    7.6
5001;1976-01-09;-999;   7.6;    6.3
5002;1976-01-10;-999;   7.3;    5.7
5003;1976-01-11;-999;   0.8;    8.4
5004;1976-01-12;-999;   4.5;    8.6
5005;1976-01-13;-999;   3.7;    3.8
5006;1976-01-14;-999;   8.5;    5.6
5007;1976-01-15;-999;   3.0;    1.8
5008;1976-01-16;-999;   0.9;    2.4
5009;1976-01-17;-999;   0.3;    2.6
5010;1976-01-18;-999;   2.5;    5.4
5011;1976-01-19;-999;   7.6;    5.3
5012;1976-01-20;-999;  19.6;    6.2
5013;1976-01-21;-999;  16.9;    3.5
5014;1976-01-22;-999;   9.3;    5.7
5015;1976-01-23;-999;   9.3;    2.5
5016;1976-01-24;-999;   0.1;   -1.2
5017;1976-01-25;-999;   0.0;   -4.0
5018;1976-01-26;-999;   0.1;   -4.0
5019;1976-01-27;-999;   0.0;   -5.8
5020;1976-01-28;-999;   0.0;   -8.3
5021;1976-01-29;-999;   0.0;   -6.2
5022;1976-01-30;-999;   0.0;   -7.5
5023;1976-01-31;-999;   0.0;   -7.4
5024;1976-02-01;-999;   0.0;   -7.6
5025;1976-02-02;-999;   0.0;   -5.4
5026;1976-02-03;-999;   0.0;   -4.0
5027;1976-02-04;-999;   0.0;   -3.5
5028;1976-02-05;-999;   0.0;   -2.8
5029;1976-02-06;-999;   0.0;   -3.8
5030;1976-02-07;-999;   0.0;   -3.2
5031;1976-02-08;-999;   0.0;   -1.4
5032;1976-02-09;-999;   0.1;    2.2
5033;1976-02-10;-999;   1.8;    3.7
5034;1976-02-11;-999;   5.5;    1.5
5035;1976-02-12;-999;   3.6;    2.0
5036;1976-02-13;-999;   0.8;    0.7
5037;1976-02-14;-999;   0.0;   -0.8
5038;1976-02-15;-999;   0.1;   -0.7
5039;1976-02-16;-999;   0.0;   -1.2
5040;1976-02-17;-999;   0.0;   -1.0
5041;1976-02-18;-999;   0.0;    0.4
5042;1976-02-19;-999;   0.0;    1.8
5043;1976-02-20;-999;   0.0;    3.2
5044;1976-02-21;-999;   0.0;    4.0
5045;1976-02-22;-999;   0.0;    0.6
5046;1976-02-23;-999;   0.0;    1.4
5047;1976-02-24;-999;   2.1;    3.2
5048;1976-02-25;-999;   0.0;    7.6
5049;1976-02-26;-999;   0.4;    6.8
5050;1976-02-27;-999;   0.0;    7.3
5051;1976-02-28;-999;   0.0;    6.7
5052;1976-02-29;-999;   4.0;    8.0
5053;1976-03-01;-999;   0.5;    5.6
5054;1976-03-02;-999;   0.0;    3.0
5055;1976-03-03;-999;   0.0;    1.6
5056;1976-03-04;-999;   0.0;    0.9
5057;1976-03-05;-999;   0.0;   -0.8
5058;1976-03-06;-999;   0.0;   -0.4
5059;1976-03-07;-999;   0.0;   -1.9
5060;1976-03-08;-999;   0.0;   -2.6
5061;1976-03-09;-999;   0.0;   -2.1
5062;1976-03-10;-999;   0.0;   -1.1
5063;1976-03-11;-999;   0.0;   -0.4
5064;1976-03-12;-999;   0.0;   -0.2
5065;1976-03-13;-999;   0.0;    0.4
5066;1976-03-14;-999;   0.0;    1.8
5067;1976-03-15;-999;   0.0;    1.5
5068;1976-03-16;-999;   1.8;   -1.0
5069;1976-03-17;-999;   0.0;   -1.5
5070;1976-03-18;-999;   0.0;   -0.2
5071;1976-03-19;-999;   0.0;    0.7
5072;1976-03-20;-999;   0.0;   -1.1
5073;1976-03-21;-999;   0.0;   -2.2
5074;1976-03-22;-999;   0.0;   -1.9
5075;1976-03-23;-999;   0.0;   -0.2
5076;1976-03-24;-999;   1.7;   -0.1
5077;1976-03-25;-999;   4.6;    5.2
5078;1976-03-26;-999;   5.0;    6.0
5079;1976-03-27;-999;   2.8;    5.6
5080;1976-03-28;-999;   0.0;    9.0
5081;1976-03-29;-999;   2.0;    6.4
5082;1976-03-30;-999;   1.0;    4.9
5083;1976-03-31;-999;   0.0;    9.8
5084;1976-04-01;-999;   0.0;    8.5
5085;1976-04-02;-999;   2.5;   10.1
5086;1976-04-03;-999;   2.0;    5.2
5087;1976-04-04;-999;   3.3;    4.8
5088;1976-04-05;-999;   0.0;    8.2
5089;1976-04-06;-999;   3.4;    6.5
5090;1976-04-07;-999;   0.8;    4.3
5091;1976-04-08;-999;   0.0;    5.3
5092;1976-04-09;-999;   0.0;    4.5
5093;1976-04-10;-999;   0.0;    6.6
5094;1976-04-11;-999;   0.0;    8.6
5095;1976-04-12;-999;   0.0;    8.2
5096;1976-04-13;-999;   0.0;    9.8
5097;1976-04-14;-999;   0.0;   11.4
5098;1976-04-15;-999;   0.0;    9.0
5099;1976-04-16;-999;   0.0;    9.2
5100;1976-04-17;-999;   0.0;    9.8
5101;1976-04-18;-999;   0.0;   11.1
5102;1976-04-19;-999;   0.0;    9.4
5103;1976-04-20;-999;   0.0;    8.8
5104;1976-04-21;-999;   0.0;    7.1
5105;1976-04-22;-999;   0.6;    4.0
5106;1976-04-23;-999;   0.1;    3.8
5107;1976-04-24;-999;   0.0;    7.2
5108;1976-04-25;-999;   0.0;    8.5
5109;1976-04-26;-999;   0.0;    8.2
5110;1976-04-27;-999;   0.2;    3.8
5111;1976-04-28;-999;   0.0;    3.6
5112;1976-04-29;-999;   0.0;    5.6
5113;1976-04-30;-999;   0.0;    7.3
5114;1976-05-01;-999;   0.0;   10.1
5115;1976-05-02;-999;   0.0;   10.1
5116;1976-05-03;-999;   4.4;   10.5
5117;1976-05-04;-999;   3.2;    9.0
5118;1976-05-05;-999;   0.0;   10.6
5119;1976-05-06;-999;   0.0;   14.5
5120;1976-05-07;-999;   0.0;   16.0
5121;1976-05-08;-999;   0.0;   21.6
5122;1976-05-09;-999;   0.0;   21.3
5123;1976-05-10;-999;   0.0;   22.0
5124;1976-05-11;-999;   0.0;   12.4
5125;1976-05-12;-999;   5.8;   12.7
5126;1976-05-13;-999;   0.8;    8.6
5127;1976-05-14;-999;   0.0;    9.0
5128;1976-05-15;-999;   0.0;   13.3
5129;1976-05-16;-999;   0.0;   13.0
5130;1976-05-17;-999;   0.0;   16.0
5131;1976-05-18;-999;   0.0;   18.5
5132;1976-05-19;-999;   3.4;   16.9
5133;1976-05-20;-999;   3.6;   12.2
5134;1976-05-21;-999;   2.5;   11.2
5135;1976-05-22;-999;   0.0;   13.1
5136;1976-05-23;-999;   0.0;   14.3
5137;1976-05-24;-999;   0.0;   11.6
5138;1976-05-25;-999;   0.5;   11.8
5139;1976-05-26;-999;   0.6;   11.5
5140;1976-05-27;-999;   2.1;   10.6
5141;1976-05-28;-999;   1.5;    9.8
5142;1976-05-29;-999;   0.0;   10.2
5143;1976-05-30;-999;   0.0;   12.2
5144;1976-05-31;-999;   0.8;    9.8
5145;1976-06-01;-999;   0.7;   12.6
5146;1976-06-02;-999;   0.0;   10.6
5147;1976-06-03;-999;   0.0;   11.5
5148;1976-06-04;-999;   0.0;   11.0
5149;1976-06-05;-999;   0.0;   13.8
5150;1976-06-06;-999;   0.0;   17.6
5151;1976-06-07;-999;   0.0;   17.6
5152;1976-06-08;-999;   0.0;   20.4
5153;1976-06-09;-999;   0.0;   20.4
5154;1976-06-10;-999;   0.5;   14.8
5155;1976-06-11;-999;   0.0;   15.3
5156;1976-06-12;-999;   0.0;   18.0
5157;1976-06-13;-999;   0.0;   15.3
5158;1976-06-14;-999;   0.0;   18.6
5159;1976-06-15;-999;   2.0;   12.2
5160;1976-06-16;-999;   1.0;   14.7
5161;1976-06-17;-999;   0.0;   16.7
5162;1976-06-18;-999;   0.0;   14.6
5163;1976-06-19;-999;  10.4;   13.4
5164;1976-06-20;-999;   2.2;   13.5
5165;1976-06-21;-999;   0.0;   15.4
5166;1976-06-22;-999;   0.0;   16.8
5167;1976-06-23;-999;   0.0;   20.0
5168;1976-06-24;-999;   0.0;   23.0
